source_node,destination_node
489260,331347
1719669,1860954
286931,516614
701246,574331
1050705,1344317
1696056,128196
517361,397485
1681204,307182
1605655,1185764
1056393,854136
1234143,613339
44985,1575578
1755692,191866
1173489,869857
814676,1417539
899917,969782
161578,1005610
930792,1148657
687591,1099931
893122,1287344
521988,316089
937534,634138
262926,1281309
992653,1199127
1492496,260828
30014,1378177
1638825,1767358
1051453,1109394
227806,1198211
639022,512492
1197982,285116
1128759,1811117
1378782,863395
417246,829566
911540,487621
756528,1627278
1110791,956949
1512559,1562310
773641,198858
568085,677980
1659999,251500
1021338,1713041
1710095,1091680
1581096,1647804
884705,903742
856463,160018
286637,629927
529704,273025
820434,698881
325631,1641099
288546,1311850
257700,1417451
63536,1153960
1115060,1454935
514275,1594318
1424291,1219902
1660238,460805
1707286,679104
1226875,1071333
25220,405987
1045387,112067
1149665,908508
1223991,1834213
1259826,827195
515556,261947
986453,181997
1791797,1351725
1820592,511570
766328,646416
1005869,653791
726819,188342
146637,85634
422281,1361878
1417064,183203
554282,1686941
1847930,627168
995545,848916
1363052,49110
635741,1781289
833944,1388779
57952,112878
62141,1092510
1002921,507362
1175383,34364
855519,46334
250955,588638
570773,48570
1534161,1307787
1034327,1183532
932581,707903
150371,276463
1832967,1235189
1412483,1316048
1683180,74374
1532792,1453563
1407154,1840551
1651257,1812501
669323,1359125
710349,1410520
104972,785057
1149135,1024911
1193164,1548065
476423,428372
1758212,1547665
1027006,1691672
590744,1429945
465379,866534
1035723,1265605
261855,593673
1822169,497469
1669733,1063286
1110610,321973
1654280,1064675
1181769,1688952
1190660,1088937
1414579,1854042
131109,1724001
973402,1446217
1083045,701784
1579455,263205
326262,1674504
192207,1466830
698795,445484
328121,1098379
1721244,1852491
300473,725037
239763,584774
401945,713300
507433,179650
642935,246531
246,843402
1789517,661302
528619,275008
821578,407340
1500399,344788
127746,63210
77616,1121251
372220,1813091
284423,1626719
761575,516621
1466210,877800
1448352,1309550
459037,892390
866928,934502
231743,284168
1719303,635348
1419810,206409
1368894,810224
801838,598392
1193963,1583527
1529884,898899
153404,1381305
93610,852555
546172,96734
431617,1761179
102002,397251
1162783,259384
400227,1219090
1424209,490209
803097,751939
685499,1474652
1172582,1280680
1355762,1720617
743128,637050
1066660,259413
21873,262193
1846969,1508299
387308,163809
1565001,721576
218484,427030
1641618,519494
790449,639174
731299,1519083
103216,1515404
147335,696111
595568,1627203
766363,663369
1673102,183263
128453,515491
1457235,417969
1405806,1687470
227116,214609
1596543,1394412
1330142,360622
1048164,728082
1030774,1671648
1518667,518832
907176,175176
560373,1604425
579435,1039548
752591,464295
1718475,303031
1236337,347566
1261709,1359906
1620845,804786
1010160,52446
1286789,1587076
1637548,1261142
1533257,1396126
803499,1807048
1615836,1240987
76307,494005
767669,156692
1241599,313262
624164,1776562
1806732,752078
1562942,488130
320040,632408
1073049,1588863
988905,1394707
156227,1540173
1142576,730933
1169204,1037518
975260,224844
566991,205781
1258424,713348
1446499,639635
1174228,1599130
1169117,1044784
1725114,898947
1692751,1234092
1051843,1096073
17732,1316514
1052228,845767
135103,80935
1139991,702743
359604,1461021
861049,106920
1086690,1018950
397839,1235822
683116,1278648
548632,1033632
459094,2507
556349,252218
882256,1012291
1461012,192501
1366005,670368
191959,1751387
641698,634794
251944,1443250
1829031,341026
253933,1270311
1495231,172106
1485844,604655
953315,1498514
1267460,1619097
1108723,663914
973780,367614
1308849,649392
1085615,1051290
35738,1028522
206419,695431
623003,1633687
153853,987199
424553,629308
144934,477032
1522510,658745
927661,567235
870167,620948
566445,843044
1843848,1742107
305403,495022
905666,1040769
1770894,610201
445758,820037
1007143,891982
1009299,634272
1228460,781371
239595,738704
1632943,1313556
1018680,1837211
395369,98750
1374938,927199
1500351,969216
1294912,1475561
21284,974068
1461692,1145374
933102,445889
578508,1638134
290984,1010027
1215151,1215411
165385,422853
1757676,1718770
816990,1611355
704658,1746870
774013,1622261
6354,1690228
687605,1771202
1539063,231883
1029518,1684392
965290,1468799
262761,794288
1247664,520735
206499,768898
622985,1414339
11631,522712
666579,1050149
83561,199701
732938,1840430
1397260,1265735
122353,30050
570171,19875
534768,998747
655414,367130
587254,865768
441289,657579
534336,648642
1371799,457023
658423,1367181
1247826,1760138
1504954,646841
1776624,1275528
1480042,1056843
1310133,778208
1529605,1539083
312764,1719451
709230,783587
1622389,423770
1525357,1139682
1051251,1168048
1747751,801827
211434,286924
1073583,1072422
914985,284366
67245,1848880
365345,503621
894337,645606
1226476,1276048
1328743,36893
1404656,982192
474838,484186
292762,1316013
1485201,997599
195713,752292
939875,1538838
1046744,624957
686335,618286
236615,566432
726944,1426902
299092,98642
583444,1412985
150200,1329568
1460205,731508
810394,927091
1187214,782126
26112,1551296
1599451,650791
1156578,792932
307922,669005
714064,380477
1848965,1031249
1165124,1416057
1787712,552020
954103,1402587
806927,1559350
1147135,1427411
1234578,1567606
1376760,708217
770908,812555
713355,207878
1362142,1186666
1004794,1756398
604145,1772357
1548620,370967
1527822,1021870
635857,74556
1109778,512314
1856555,571985
624945,1699900
1697458,257400
1611532,220779
832743,1844250
1521627,1318060
648947,1030468
1517885,628592
1835437,283996
961519,1665818
230936,1124948
1482139,70144
1408914,1418457
463770,11335
1337095,1221455
1780271,59701
1399557,424920
117024,1746624
1825818,792381
48083,604672
438257,978992
42056,988073
1783742,1053767
55547,1306045
1578137,222329
684717,1467660
831527,814661
270884,1512629
1353047,993103
714443,242874
426834,931385
514954,513292
1622917,1323314
1842573,31239
1214763,1823164
1556228,951708
1623015,414625
940246,357492
276982,1813009
284914,585993
442103,1724756
593774,1037937
1266358,1382229
808346,723968
325038,604492
1341980,1129776
892212,1476694
542102,1644722
1259826,903169
1267554,1082916
1024545,37243
1669887,68230
245250,42903
1196011,195295
1683482,268949
1572142,439687
1573910,860393
1075370,1092376
966329,1671717
820757,1658237
1531939,1606919
198818,404041
721533,752737
1735503,16854
703181,74896
1773154,1502196
1442709,434628
1558841,1542091
218406,1679203
1445194,1419368
271880,653561
684057,1573120
1064487,77029
473206,136147
106415,644783
1446298,87745
1327366,1579546
1311864,1058295
1419471,840912
1133385,1445997
1107502,1483016
1120557,1021269
1258282,1693396
1575402,1330664
506781,291341
437924,361138
248609,152776
1463430,218565
1678515,200125
1375279,249738
613852,1742925
822715,473182
523451,12967
992982,221628
1165667,1813012
556349,934184
1185140,1658083
504437,2882
1332150,75112
783636,1241176
176602,1263449
1711346,124651
492885,889140
1663048,427432
802699,145476
671234,732450
5399,686217
997218,519940
635755,1717848
878090,1400953
606719,1763142
1170566,1845247
439620,696754
255065,997703
174857,958740
32472,714466
1089495,1102745
901913,50524
909714,1711051
1417695,148283
1730628,1392066
1702743,1414410
325256,1252742
1587040,942866
1558622,86878
293699,1824920
551453,803136
1223249,34081
905626,834301
1497287,914426
811963,631094
1566545,1211483
248181,192593
1566246,202179
1554905,951813
228286,1063192
1421982,840896
220753,159083
1534293,94949
1200868,662292
665047,1514355
716017,691310
1798683,1487047
462374,1432034
109649,1581969
440555,1696947
845109,712447
653810,1021344
394730,617584
1744772,533692
1541875,1279899
589879,69033
1851228,321677
163687,1448386
1222175,812636
737310,369538
1183756,1125419
946925,547598
1300658,736601
991189,606179
1359849,1602558
200123,800546
183568,688357
1432506,1076103
624385,112881
1489342,1022162
74561,1591534
1429790,187278
283166,1294924
197124,476359
778779,628437
19816,483822
1213273,1776768
982406,1399806
1646053,334987
1822955,478592
1479207,1363774
1493986,118420
889141,1540126
279596,1155404
195380,527648
487792,1029239
744741,433268
723843,1177471
1508969,556304
39737,606850
84943,701936
1158875,848378
160955,225527
718762,205317
1266297,508691
1491760,1675465
1661937,915265
1065661,1153143
1835718,1706223
259858,1587804
1025737,406115
23990,92970
681175,594473
606834,931097
226986,1621895
1628284,1503118
339994,243331
841772,32434
767177,1364757
1275803,217424
207016,1447277
1773934,551737
433930,309056
233507,1184413
494092,1116314
346161,1227393
868764,1395002
1260075,1285001
1335800,1685014
1843863,775098
1628070,1747772
7320,1260832
757528,1348325
1451783,331898
1553749,640142
859889,415375
1476029,584634
302474,1117356
1147027,1015804
1254212,1488346
33450,1650188
1659732,1605855
1652052,1741183
1440983,746044
2794,280541
1202061,261054
196387,724701
91854,1358166
406160,1781879
177738,746475
1515489,965216
671169,949562
1702224,725401
410799,222859
26283,1551891
893299,1496197
1664709,999327
391780,452693
862750,344416
1808120,1535476
885361,1001054
801410,349514
1787380,1388961
119431,1688153
845118,1080989
1187793,1850599
1121160,182514
390374,240825
976631,611390
1625846,1435917
695528,1034916
804598,969668
1173469,121351
1527071,1154500
1127060,956686
646478,734139
1526384,750213
122993,1403235
785128,610916
992296,266523
132439,1566846
369908,1620837
1376865,682340
1050280,1298416
134046,458171
1116153,1535956
54082,1292037
1037841,1328615
70856,59123
1156013,741034
910690,1681085
902663,693332
709239,124695
328886,1234504
889285,813619
961768,1483010
1040086,179535
413815,1290353
1350409,92052
404237,1112560
1082905,1529466
411812,1538618
664874,177627
855863,939229
1012840,346231
1369871,149203
643374,825788
1859281,896141
277403,1487939
1219217,1728645
1562580,589492
475096,626302
575013,1402026
77711,383548
1722214,1059936
667167,818560
1169287,202689
273990,849660
1087627,1074856
664835,1108051
1524138,74512
643829,506098
385062,24835
939696,725850
1446873,1610074
94053,1089230
1776681,59370
1606526,509839
1389280,1837060
1589014,1258179
146219,804296
1102566,653332
815948,624722
350506,348786
631966,1772785
1760506,225756
1015664,1173117
1349973,241985
117190,255091
1835455,1158614
877362,1191051
297686,1698413
1474628,164640
798201,411462
1514632,507402
1327919,1007209
1586570,722497
184703,926381
324582,1697754
1021361,1833575
1444960,1060917
511178,515130
1349876,1695134
1496732,163778
40675,1229694
707633,691126
633567,1488081
671654,157277
952128,450663
1623857,85276
1051123,175259
888083,582812
102231,1085739
814285,1554170
519014,291266
1184031,684715
1563514,979463
1296589,734518
1552392,578646
1478393,574432
30968,73293
196898,1296197
931926,182065
176245,1710638
632872,764598
1643433,1344958
1644051,35936
776683,707629
1378769,1367575
1741199,516687
864354,388243
1759745,1260084
275570,1500136
1066707,839744
364399,1792899
1750035,1764049
524005,1557009
246394,1258938
883486,416665
451431,855616
1123377,1332907
536030,1442244
524677,148363
906534,575326
1509202,1056656
591753,238064
905376,1639139
1009597,1064979
488903,1457683
127638,451107
334172,378191
1840300,650697
839384,74643
320560,1611529
1509662,13425
1694170,1485147
763303,1852736
830032,1666097
679585,1603045
728545,1509123
233133,1193647
381886,1136450
946722,999742
816617,1522831
1781049,1705749
1374034,1577581
691591,1233895
1135471,955022
1180514,16129
983707,732185
628381,1636959
1148023,1546622
259724,681626
987456,1040917
987144,265389
649975,401905
509089,264032
20389,796287
1374823,1273116
1298522,850772
264786,790748
1131113,1367744
422420,1253144
1656543,1326849
1000098,1410248
1148,1794183
1696803,1769748
1316304,1649866
759557,169078
941423,1644201
480490,48630
257467,1344586
481127,443589
739077,540866
668786,822071
1065133,1143713
1033860,1819016
1739891,1382223
717756,1461834
1644954,1236146
277507,422219
140520,541563
246677,803984
1647150,501033
322951,204925
552930,1808613
895404,674517
368284,323336
1123425,1376772
1615575,640839
858414,740457
266854,1173430
1162574,809206
1609942,1221323
1575281,1517826
972202,619788
1577,259725
889525,1651492
1698953,601963
291326,753651
758124,894523
1518997,471462
1421484,1220824
1468599,105108
693285,1390454
1233120,1651729
140038,1517209
1809910,942137
221108,1738944
39302,36694
84488,815005
245388,47746
362390,1512573
1621083,528099
1668156,662955
1407908,588750
56574,944509
1175754,640166
422497,1598878
663408,546877
924042,1175446
1845243,1311171
807881,154370
1374174,1627822
1322328,592700
348821,277151
1849595,471176
288778,272022
1203115,1544649
1639706,1554453
477203,1697960
764979,1420763
520692,27366
1830274,1802112
905109,1759131
241922,629156
31285,836080
1418166,667614
558995,1125189
1391756,1079747
921366,826010
1027941,18394
69620,1207782
844109,1232521
308264,111991
366726,208681
1811266,1406867
1091101,1416468
909451,1237726
1085352,489179
267796,1686247
1529972,299040
244659,1124339
1524217,1232355
1272414,1689497
1148094,1413279
303401,326017
489514,1347772
492205,538691
998351,1849248
1171034,1656406
1130724,653443
673118,1370694
610872,364140
491112,1244751
554598,509316
951164,1806712
304405,1710593
1120546,1173116
59205,1636834
954656,809719
344874,1665566
306153,353584
927271,128401
462385,1188789
1752495,1123419
376583,240956
549579,770436
1273027,961718
695098,1114893
283619,1597152
430786,1479880
14113,1643743
1199636,1847458
40967,1304912
409600,1102994
1483741,1572348
494844,178844
958522,523077
1660992,1630070
168275,804418
1149413,740716
1367915,1092153
1000004,1647396
790341,122639
753749,925158
774916,1648822
651014,1235914
1183288,1642151
1176862,805163
1218252,770132
1693313,955439
322683,561232
445496,751785
563740,1101208
1350784,959271
475776,542612
787369,864779
1603506,1399414
1242249,1248397
1790054,593283
1243162,1026099
65263,1847644
50172,345229
502604,690173
689909,1404180
1399110,1680141
583305,708627
1851670,546637
1279837,469840
7334,282528
1832911,262359
1064883,612523
310372,1712286
371028,1458715
795698,1567762
1420356,256285
120987,1425797
1458964,424392
963521,1064680
530941,944259
1636438,898870
1289322,1649458
1163386,598296
951292,777328
1668461,222331
483416,980614
1731008,1258068
1328421,1556122
581019,1818507
1540210,1256760
967450,775102
224668,13694
575505,1692430
884824,495616
462296,158780
86198,432069
1779734,818480
877902,804244
390335,1215108
1229619,180885
47131,1490394
1713280,233595
1027922,1515803
1559350,435567
950723,321598
1605419,1357170
1430301,999327
26119,1858313
1011675,938932
588576,967356
667784,963661
1621048,324733
345519,1031583
303293,955912
171689,610645
1043272,1799367
1469553,720859
212176,301666
101565,633849
1115370,1314336
26759,1708471
1124289,392873
126919,989413
1817903,578873
1834076,1014605
1585738,1594244
364292,815968
1057686,1343146
1260983,1515629
1674982,1551378
402869,758403
1065802,823768
312872,1067093
269648,1234087
1308871,717985
1052970,1526606
1032039,760752
791528,1465477
1097458,1318890
31978,428855
45058,1703097
63633,1560927
1100725,242702
1046451,196665
553007,1538328
982479,1364450
1410874,1463758
83626,1092872
